pertSize,reactionTime,initialResponse,subID,blockNo,prevSize,leftResponse,rightResponse,noResponse,nullTrials,correctResponses,incorrectResponses
-150,1.8839952039707,1,24,2,-100,0,1,0,0,1,0
25,2.91299918806908,-1,24,3,100,1,0,0,0,1,0
-50,2.44799714124383,1,24,3,25,0,1,0,0,1,0
-200,2.27499964177696,1,24,3,-50,0,1,0,0,1,0
150,1.64099744427222,-1,24,3,-200,1,0,0,0,1,0
300,0.722002159956901,-1,24,3,150,1,0,0,0,1,0
-25,3.66400656521728,1,24,3,300,0,1,0,0,1,0
0,5.11700147843658,1,24,3,-25,0,1,0,1,0,0
-300,1.36800394392048,1,24,3,0,0,1,0,0,1,0
50,5.30199867844931,-1,24,3,-300,1,0,0,0,1,0
-100,2.69000033664634,1,24,3,50,0,1,0,0,1,0
0,3.90800320720882,1,24,3,-100,0,1,0,1,0,0
200,1.71400106787769,-1,24,3,0,1,0,0,0,1,0
-150,2.27000288164709,1,24,3,200,0,1,0,0,1,0
-100,2.32800287198916,1,24,3,-150,0,1,0,0,1,0
-25,3.98200308239757,1,24,3,-100,0,1,0,0,1,0
50,5.95300550377578,1,24,3,-25,0,1,0,0,0,1
200,3.32200400566944,-1,24,3,50,1,0,0,0,1,0
-150,6.04000097358221,1,24,3,200,0,1,0,0,1,0
-300,2.35799800312816,1,24,3,-150,0,1,0,0,1,0
25,7.19100210428587,1,24,3,-300,0,1,0,0,0,1
0,7.07400428951223,1,24,3,25,0,1,0,1,0,0
300,1.62699739539676,-1,24,3,0,1,0,0,0,1,0
-50,3.54099978101294,1,24,3,300,0,1,0,0,1,0
100,5.17199872231868,-1,24,3,-50,1,0,0,0,1,0
0,3.43700642263866,1,24,3,100,0,1,0,1,0,0
-200,1.29300170374336,1,24,3,0,0,1,0,0,1,0
150,3.09200603402132,-1,24,3,-200,1,0,0,0,1,0
100,5.40300094163831,-1,24,3,150,1,0,0,0,1,0
200,2.41299967789382,-1,24,3,-150,1,0,0,0,1,0
0,2.31300117421051,1,24,3,200,0,1,0,1,0,0
-100,2.29999885618599,1,24,3,0,0,1,0,0,1,0
50,3.00200191664771,-1,24,3,-100,1,0,0,0,1,0
-300,2.08100229311094,1,24,3,50,0,1,0,0,1,0
0,6.31600671660999,-1,24,3,-300,1,0,0,1,0,0
-25,5.67499904465512,1,24,3,0,0,1,0,0,1,0
300,1.77299929988658,-1,24,3,-25,1,0,0,0,1,0
150,3.92000356077915,-1,24,3,300,1,0,0,0,1,0
-200,1.05100116145331,1,24,3,150,0,1,0,0,1,0
-50,3.86999929964804,1,24,3,-200,0,1,0,0,1,0
25,5.0349995044453,-1,24,3,-50,1,0,0,0,1,0
100,3.07000585436617,-1,24,3,25,1,0,0,0,1,0
150,2.83299871218333,-1,24,3,100,1,0,0,0,1,0
-200,1.49800661361223,1,24,3,150,0,1,0,0,1,0
0,3.14000177419075,1,24,3,-200,0,1,0,1,0,0
100,2.9119986194346,-1,24,3,0,1,0,0,0,1,0
-50,5.6720031466466,1,24,3,100,0,1,0,0,1,0
300,2.48499848032225,-1,24,3,-50,1,0,0,0,1,0
0,3.59000703490165,-1,24,3,300,1,0,0,1,0,0
25,2.57000045263703,1,24,3,0,0,1,0,0,0,1
-300,1.59400643253321,1,24,3,25,0,1,0,0,1,0
-150,1.9659971837973,1,24,3,-300,0,1,0,0,1,0
200,1.86100400042778,-1,24,3,-150,1,0,0,0,1,0
50,3.22600462567789,-1,24,3,200,1,0,0,0,1,0
-25,2.07500222075032,1,24,3,50,0,1,0,0,1,0
-100,2.20900249350234,1,24,3,-25,0,1,0,0,1,0
-150,1.95400080406398,1,24,3,-100,0,1,0,0,1,0
25,3.25199082565814,1,25,1,100,0,1,0,0,0,1
-50,2.7859937992107,1,25,1,25,0,1,0,0,1,0
-200,0.90299417496135,-1,25,1,-50,1,0,0,0,0,1
150,1.93799119818141,-1,25,1,-200,1,0,0,0,1,0
300,3.34299062300124,-1,25,1,150,1,0,0,0,1,0
-25,2.32499779140926,1,25,1,300,0,1,0,0,1,0
0,2.49099061417655,1,25,1,-25,0,1,0,1,0,0
-300,1.26599673211604,1,25,1,0,0,1,0,0,1,0
50,2.9709974722864,-1,25,1,-300,1,0,0,0,1,0
-100,1.96299254524638,1,25,1,50,0,1,0,0,1,0
0,3.33799950623506,1,25,1,-100,0,1,0,1,0,0
200,1.25799367309082,-1,25,1,0,1,0,0,0,1,0
-150,1.31099165428168,1,25,1,200,0,1,0,0,1,0
-100,1.71299095714494,1,25,1,-150,0,1,0,0,1,0
-25,2.60699882984773,1,25,1,-100,0,1,0,0,1,0
50,3.94899637937488,-1,25,1,-25,1,0,0,0,1,0
200,2.05999936413718,-1,25,1,50,1,0,0,0,1,0
-150,1.20199840700661,1,25,1,200,0,1,0,0,1,0
-300,1.03599938333355,1,25,1,-150,0,1,0,0,1,0
25,2.2039909131563,1,25,1,-300,0,1,0,0,0,1
0,2.5039978916684,1,25,1,25,0,1,0,1,0,0
300,1.22299933541217,-1,25,1,0,1,0,0,0,1,0
-50,1.32999062836461,1,25,1,300,0,1,0,0,1,0
100,3.10799600840255,-1,25,1,-50,1,0,0,0,1,0
0,2.12999321663665,1,25,1,100,0,1,0,1,0,0
-200,1.35499770737079,1,25,1,0,0,1,0,0,1,0
150,1.04599207043793,-1,25,1,-200,1,0,0,0,1,0
100,4.16099632573605,-1,25,1,150,1,0,0,0,1,0
200,0.890998724818928,-1,25,1,-150,1,0,0,0,1,0
0,2.12100086093415,1,25,1,200,0,1,0,1,0,0
-100,0.942002875803155,1,25,1,0,0,1,0,0,1,0
50,2.66800059771776,-1,25,1,-100,1,0,0,0,1,0
-300,0.673994948861946,1,25,1,50,0,1,0,0,1,0
0,3.36199976897478,1,25,1,-300,0,1,0,1,0,0
-25,1.90699485945515,1,25,1,0,0,1,0,0,1,0
300,0.941997445464949,-1,25,1,-25,1,0,0,0,1,0
150,2.23999510991416,-1,25,1,300,1,0,0,0,1,0
-200,1.36599999308964,1,25,1,150,0,1,0,0,1,0
-50,1.29099848795158,1,25,1,-200,0,1,0,0,1,0
25,4.24999418533116,1,25,1,-50,0,1,0,0,0,1
100,1.35100219047308,1,25,1,25,0,1,0,0,0,1
150,0.974999236823351,-1,25,1,100,1,0,0,0,1,0
-200,0.613001066689321,1,25,1,150,0,1,0,0,1,0
0,3.17400143194391,1,25,1,-200,0,1,0,1,0,0
100,3.56299667870917,-1,25,1,0,1,0,0,0,1,0
-50,2.29999884426798,1,25,1,100,0,1,0,0,1,0
300,0.950999058841262,-1,25,1,-50,1,0,0,0,1,0
0,2.87600108003971,-1,25,1,300,1,0,0,1,0,0
25,3.12099652862526,-1,25,1,0,1,0,0,0,1,0
-300,0.570995923284499,1,25,1,25,0,1,0,0,1,0
-150,0.872002393007278,1,25,1,-300,0,1,0,0,1,0
200,0.842994724516757,-1,25,1,-150,1,0,0,0,1,0
50,1.20199846470496,1,25,1,200,0,1,0,0,0,1
-25,1.65300233245216,1,25,1,50,0,1,0,0,1,0
-100,0.692000786664721,1,25,1,-25,0,1,0,0,1,0
-150,0.798996898178302,1,25,1,-100,0,1,0,0,1,0
25,3.14199977600219,1,25,2,100,0,1,0,0,0,1
-50,3.3600002744206,1,25,2,25,0,1,0,0,1,0
-200,0.940003437877749,1,25,2,-50,0,1,0,0,1,0
150,1.09800279820047,-1,25,2,-200,1,0,0,0,1,0
300,0.941007658242597,-1,25,2,150,1,0,0,0,1,0
-25,2.0590053107735,1,25,2,300,0,1,0,0,1,0
0,2.67800219035416,1,25,2,-25,0,1,0,1,0,0
-300,0.942003391624894,1,25,2,0,0,1,0,0,1,0
50,4.38500150108302,-1,25,2,-300,1,0,0,0,1,0
-100,1.54200035404938,1,25,2,50,0,1,0,0,1,0
0,3.23800068497803,1,25,2,-100,0,1,0,1,0,0
200,1.80200760531443,-1,25,2,0,1,0,0,0,1,0
-150,0.821008564111253,1,25,2,200,0,1,0,0,1,0
-100,0.658006250974722,1,25,2,-150,0,1,0,0,1,0
-25,1.93900259375368,-1,25,2,-100,1,0,0,0,0,1
50,2.91099934649537,-1,25,2,-25,1,0,0,0,1,0
200,0.717001090168196,-1,25,2,50,1,0,0,0,1,0
-150,0.609000058051606,1,25,2,200,0,1,0,0,1,0
-300,0.479007756948704,1,25,2,-150,0,1,0,0,1,0
25,3.59300262320176,1,25,2,-300,0,1,0,0,0,1
0,2.08600747204036,1,25,2,25,0,1,0,1,0,0
300,0.651002261874964,-1,25,2,0,1,0,0,0,1,0
-50,2.35000649333233,1,25,2,300,0,1,0,0,1,0
100,2.97400812280102,-1,25,2,-50,1,0,0,0,1,0
0,2.10800416564598,1,25,2,100,0,1,0,1,0,0
-200,0.671003872157598,1,25,2,0,0,1,0,0,1,0
150,0.953000035522564,-1,25,2,-200,1,0,0,0,1,0
100,4.31100330972549,-1,25,2,150,1,0,0,0,1,0
200,0.698999087806442,-1,25,2,-150,1,0,0,0,1,0
0,1.45000422465819,1,25,2,200,0,1,0,1,0,0
-100,0.492002678867721,1,25,2,0,0,1,0,0,1,0
50,2.79099726760614,-1,25,2,-100,1,0,0,0,1,0
-300,0.859999461172265,1,25,2,50,0,1,0,0,1,0
0,1.32000462675205,-1,25,2,-300,1,0,0,1,0,0
-25,0.850001032587897,1,25,2,0,0,1,0,0,1,0
300,0.889001402734721,-1,25,2,-25,1,0,0,0,1,0
150,1.01099852967309,-1,25,2,300,1,0,0,0,1,0
-200,0.681002644778346,1,25,2,150,0,1,0,0,1,0
-50,2.159995201946,1,25,2,-200,0,1,0,0,1,0
25,3.20900076699036,-1,25,2,-50,1,0,0,0,1,0
100,1.54699764025281,-1,25,2,25,1,0,0,0,1,0
150,0.991003290771914,-1,25,2,100,1,0,0,0,1,0
-200,1.05899913668691,1,25,2,150,0,1,0,0,1,0
0,2.52000089859939,1,25,2,-200,0,1,0,1,0,0
100,1.75499881673022,-1,25,2,0,1,0,0,0,1,0
-50,1.1119953725356,1,25,2,100,0,1,0,0,1,0
300,1.4830041800742,-1,25,2,-50,1,0,0,0,1,0
0,2.01299993419525,1,25,2,300,0,1,0,1,0,0
25,2.02800422310975,-1,25,2,0,1,0,0,0,1,0
-300,0.631000120876706,1,25,2,25,0,1,0,0,1,0
-150,0.899004374739889,1,25,2,-300,0,1,0,0,1,0
200,0.967995962018904,-1,25,2,-150,1,0,0,0,1,0
50,3.27199561178713,-1,25,2,200,1,0,0,0,1,0
-25,2.51000017821934,1,25,2,50,0,1,0,0,1,0
-100,1.577001587626,1,25,2,-25,0,1,0,0,1,0
-150,0.671001559734577,1,25,2,-100,0,1,0,0,1,0
25,2.42300100445573,1,25,3,100,0,1,0,0,0,1
-50,1.2499999667416,1,25,3,25,0,1,0,0,1,0
-200,0.687996891851071,1,25,3,-50,0,1,0,0,1,0
150,0.660999922154588,-1,25,3,-200,1,0,0,0,1,0
300,0.914000563498121,-1,25,3,150,1,0,0,0,1,0
-25,0.667998163458833,1,25,3,300,0,1,0,0,1,0
0,2.58800274109672,1,25,3,-25,0,1,0,1,0,0
-300,0.803000699161203,1,25,3,0,0,1,0,0,1,0
50,2.31599945401831,1,25,3,-300,0,1,0,0,0,1
-100,1.07099722778366,1,25,3,50,0,1,0,0,1,0
0,2.01000290775119,1,25,3,-100,0,1,0,1,0,0
200,0.74200197934988,-1,25,3,0,1,0,0,0,1,0
-150,0.953998217701155,1,25,3,200,0,1,0,0,1,0
-100,1.12099453103292,1,25,3,-150,0,1,0,0,1,0
-25,3.9499973322163,-1,25,3,-100,1,0,0,0,0,1
50,2.72399863231112,-1,25,3,-25,1,0,0,0,1,0
200,0.869999291178829,-1,25,3,50,1,0,0,0,1,0
-150,0.690003498792066,1,25,3,200,0,1,0,0,1,0
-300,0.981994566798676,1,25,3,-150,0,1,0,0,1,0
25,2.00499713599856,-1,25,3,-300,1,0,0,0,1,0
0,3.39300034641929,1,25,3,25,0,1,0,1,0,0
300,0.959000676630239,-1,25,3,0,1,0,0,0,1,0
-50,0.997000527502678,1,25,3,300,0,1,0,0,1,0
100,2.21700247371336,1,25,3,-50,0,1,0,0,0,1
0,3.28300124681118,1,25,3,100,0,1,0,1,0,0
-200,0.669998616220255,1,25,3,0,0,1,0,0,1,0
150,1.02099469899986,-1,25,3,-200,1,0,0,0,1,0
100,1.02699720441888,-1,25,3,150,1,0,0,0,1,0
200,0.628997754931333,-1,25,3,-150,1,0,0,0,1,0
0,1.08299449574406,1,25,3,200,0,1,0,1,0,0
-100,0.736000901699299,1,25,3,0,0,1,0,0,1,0
50,1.97199292206642,-1,25,3,-100,1,0,0,0,1,0
-300,0.689998756883142,1,25,3,50,0,1,0,0,1,0
0,2.06899239885388,1,25,3,-300,0,1,0,1,0,0
-25,2.15900032901118,1,25,3,0,0,1,0,0,1,0
300,0.756999769924732,-1,25,3,-25,1,0,0,0,1,0
150,2.03399838042242,-1,25,3,300,1,0,0,0,1,0
-200,0.980995432371856,1,25,3,150,0,1,0,0,1,0
-50,2.62199155020789,1,25,3,-200,0,1,0,0,1,0
25,3.33199937736936,1,25,3,-50,0,1,0,0,0,1
100,1.86699155401584,-1,25,3,25,1,0,0,0,1,0
150,0.706993765110383,-1,25,3,100,1,0,0,0,1,0
-200,0.731000725383637,1,25,3,150,0,1,0,0,1,0
0,4.54999154674442,1,25,3,-200,0,1,0,1,0,0
100,3.95300029754435,-1,25,3,0,1,0,0,0,1,0
-50,2.18700017785886,1,25,3,100,0,1,0,0,1,0
300,0.707000658032484,-1,25,3,-50,1,0,0,0,1,0
0,2.31699899172236,1,25,3,300,0,1,0,1,0,0
25,3.2519968068591,1,25,3,0,0,1,0,0,0,1
-300,1.37099853372638,1,25,3,25,0,1,0,0,1,0
-150,1.42699463402823,1,25,3,-300,0,1,0,0,1,0
200,0.828994184965268,-1,25,3,-150,1,0,0,0,1,0
50,2.19499773525604,1,25,3,200,0,1,0,0,0,1
-25,2.43199971651484,1,25,3,50,0,1,0,0,1,0
-100,1.0740010565496,1,25,3,-25,0,1,0,0,1,0
-150,0.858992695684719,1,25,3,-100,0,1,0,0,1,0
25,3.24200885390746,-1,26,1,100,1,0,0,0,1,0
-50,3.06300231790374,-1,26,1,25,1,0,0,0,0,1
-200,1.52100306927605,1,26,1,-50,0,1,0,0,1,0
150,2.24900906669791,1,26,1,-200,0,1,0,0,0,1
300,2.05000161266071,-1,26,1,150,1,0,0,0,1,0
-25,3.09200511180825,1,26,1,300,0,1,0,0,1,0
0,3.9000042310945,1,26,1,-25,0,1,0,1,0,0
-300,1.63100443446456,1,26,1,0,0,1,0,0,1,0
50,3.32800446546025,1,26,1,-300,0,1,0,0,0,1
-100,2.35100467514712,1,26,1,50,0,1,0,0,1,0
0,2.42300606214849,1,26,1,-100,0,1,0,1,0,0
200,2.20000816464017,-1,26,1,0,1,0,0,0,1,0
-150,2.41000753759727,1,26,1,200,0,1,0,0,1,0
-100,2.39100135898479,1,26,1,-150,0,1,0,0,1,0
-25,3.18800389456737,1,26,1,-100,0,1,0,0,1,0
50,2.86000582957058,1,26,1,-25,0,1,0,0,0,1
200,3.12000229990372,-1,26,1,50,1,0,0,0,1,0
-150,2.06400980328908,1,26,1,200,0,1,0,0,1,0
-300,1.0090047550184,1,26,1,-150,0,1,0,0,1,0
25,NaN,NaN,26,1,-300,0,0,1,0,0,0
0,3.4620005023462,-1,26,1,25,1,0,0,1,0,0
300,1.20800812697416,-1,26,1,0,1,0,0,0,1,0
-50,1.76300165963039,-1,26,1,300,1,0,0,0,0,1
100,2.2310025904153,-1,26,1,-50,1,0,0,0,1,0
0,1.75899997806118,-1,26,1,100,1,0,0,1,0,0
-200,0.823004590034543,1,26,1,0,0,1,0,0,1,0
150,2.23200196015387,1,26,1,-200,0,1,0,0,0,1
100,3.91300131070602,1,26,1,150,0,1,0,0,0,1
200,1.49800348102872,-1,26,1,-150,1,0,0,0,1,0
0,2.99199453854817,-1,26,1,200,1,0,0,1,0,0
-100,1.32299532496836,1,26,1,0,0,1,0,0,1,0
50,2.66899934899993,1,26,1,-100,0,1,0,0,0,1
-300,0.801002858643187,1,26,1,50,0,1,0,0,1,0
0,3.23999624204589,1,26,1,-300,0,1,0,1,0,0
-25,2.46299743282725,1,26,1,0,0,1,0,0,1,0
300,0.403997624278418,-1,26,1,-25,1,0,0,0,1,0
150,2.62199566364143,-1,26,1,300,1,0,0,0,1,0
-200,1.80200209415489,1,26,1,150,0,1,0,0,1,0
-50,1.45700078034861,1,26,1,-200,0,1,0,0,1,0
25,2.68200239229191,-1,26,1,-50,1,0,0,0,1,0
100,0.470000985267689,-1,26,1,25,1,0,0,0,1,0
150,0.727996029498172,-1,26,1,100,1,0,0,0,1,0
-200,1.26099673533463,1,26,1,150,0,1,0,0,1,0
0,2.47699541592738,1,26,1,-200,0,1,0,1,0,0
100,2.1439948120169,-1,26,1,0,1,0,0,0,1,0
-50,2.44099649334385,1,26,1,100,0,1,0,0,1,0
0,2.40299520063127,-1,26,1,300,1,0,0,1,0,0
25,2.27599733185343,-1,26,1,0,1,0,0,0,1,0
-300,1.4169967447524,1,26,1,25,0,1,0,0,1,0
-150,2.05999814295501,1,26,1,-300,0,1,0,0,1,0
200,2.3239919930711,-1,26,1,-150,1,0,0,0,1,0
50,3.57499403249676,-1,26,1,200,1,0,0,0,1,0
-25,3.25299391352746,-1,26,1,50,1,0,0,0,0,1
-100,1.48299210846017,1,26,1,-25,0,1,0,0,1,0
-150,1.78900049483491,1,26,1,-100,0,1,0,0,1,0
300,1.88999535476614,-1,26,1,-150,1,0,0,0,1,0
25,2.43100847267488,-1,26,2,100,1,0,0,0,1,0
-50,2.10000521981419,-1,26,2,25,1,0,0,0,0,1
-200,0.848008094544639,1,26,2,-50,0,1,0,0,1,0
150,1.75100043237035,1,26,2,-200,0,1,0,0,0,1
300,1.52100430571591,-1,26,2,150,1,0,0,0,1,0
-25,2.59900902211666,-1,26,2,300,1,0,0,0,0,1
0,2.35400377833139,-1,26,2,-25,1,0,0,1,0,0
-300,0.747000790353923,1,26,2,0,0,1,0,0,1,0
50,2.76500415074406,-1,26,2,-300,1,0,0,0,1,0
-100,1.61899985300988,1,26,2,50,0,1,0,0,1,0
0,2.32900732207054,1,26,2,-100,0,1,0,1,0,0
200,1.13900410354108,-1,26,2,0,1,0,0,0,1,0
-150,1.4440084043672,1,26,2,200,0,1,0,0,1,0
-100,3.68200532531046,1,26,2,-150,0,1,0,0,1,0
-25,4.15700253497926,-1,26,2,-100,1,0,0,0,0,1
50,3.19700576292962,-1,26,2,-25,1,0,0,0,1,0
200,2.48100361799879,-1,26,2,50,1,0,0,0,1,0
-150,1.43300447940419,1,26,2,200,0,1,0,0,1,0
-300,1.37100034915784,1,26,2,-150,0,1,0,0,1,0
25,2.47100525617134,1,26,2,-300,0,1,0,0,0,1
0,4.63900513792032,1,26,2,25,0,1,0,1,0,0
300,0.96400711285969,-1,26,2,0,1,0,0,0,1,0
-50,1.46800941645779,-1,26,2,300,1,0,0,0,0,1
100,1.9470044726113,-1,26,2,-50,1,0,0,0,1,0
0,3.86000472294836,-1,26,2,100,1,0,0,1,0,0
-200,1.29500283729431,1,26,2,0,0,1,0,0,1,0
150,2.00600260829378,-1,26,2,-200,1,0,0,0,1,0
100,1.78100263857777,-1,26,2,150,1,0,0,0,1,0
200,0.864991356131213,-1,26,2,-150,1,0,0,0,1,0
0,1.73599840331008,-1,26,2,200,1,0,0,1,0,0
-100,2.10799506353942,1,26,2,0,0,1,0,0,1,0
50,2.16299887943023,-1,26,2,-100,1,0,0,0,1,0
-300,2.31099135601107,1,26,2,50,0,1,0,0,1,0
0,3.19899927567894,1,26,2,-300,0,1,0,1,0,0
-25,4.15200018965697,1,26,2,0,0,1,0,0,1,0
300,0.863996618623787,-1,26,2,-25,1,0,0,0,1,0
150,1.50499274206231,-1,26,2,300,1,0,0,0,1,0
-200,1.50899929308798,1,26,2,150,0,1,0,0,1,0
-50,2.59399374937493,1,26,2,-200,0,1,0,0,1,0
25,2.47299433397711,-1,26,2,-50,1,0,0,0,1,0
100,2.00699821925082,-1,26,2,25,1,0,0,0,1,0
150,1.05399882626079,-1,26,2,100,1,0,0,0,1,0
-200,2.02799866032001,1,26,2,150,0,1,0,0,1,0
0,2.72100062405661,-1,26,2,-200,1,0,0,1,0,0
100,2.09399501657026,-1,26,2,0,1,0,0,0,1,0
-50,2.12599526619306,-1,26,2,100,1,0,0,0,0,1
300,1.47999444221932,-1,26,2,-50,1,0,0,0,1,0
0,2.57699731206958,-1,26,2,300,1,0,0,1,0,0
25,2.06799947201944,-1,26,2,0,1,0,0,0,1,0
-300,0.722993690724252,1,26,2,25,0,1,0,0,1,0
-150,1.22500093412236,1,26,2,-300,0,1,0,0,1,0
200,1.01899491667427,-1,26,2,-150,1,0,0,0,1,0
50,1.87099128257978,-1,26,2,200,1,0,0,0,1,0
-25,1.53299768364377,-1,26,2,50,1,0,0,0,0,1
-100,1.72499566555052,-1,26,2,-25,1,0,0,0,0,1
-150,1.64799274134566,1,26,2,-100,0,1,0,0,1,0
25,1.89000165199832,-1,26,3,100,1,0,0,0,1,0
-50,1.80400281334005,-1,26,3,25,1,0,0,0,0,1
-200,1.34099753451301,1,26,3,-50,0,1,0,0,1,0
150,0.941000074984913,-1,26,3,-200,1,0,0,0,1,0
300,0.639007202742505,-1,26,3,150,1,0,0,0,1,0
-25,2.3410070718528,-1,26,3,300,1,0,0,0,0,1
0,1.74800337469787,-1,26,3,-25,1,0,0,1,0,0
-300,0.365006814958178,1,26,3,0,0,1,0,0,1,0
50,2.5900058648549,1,26,3,-300,0,1,0,0,0,1
-100,1.5870011172301,1,26,3,50,0,1,0,0,1,0
0,2.24900221550342,-1,26,3,-100,1,0,0,1,0,0
200,0.914001287819701,-1,26,3,0,1,0,0,0,1,0
-150,2.55500216674409,1,26,3,200,0,1,0,0,1,0
-100,2.55199863147573,1,26,3,-150,0,1,0,0,1,0
-25,1.63999870240514,1,26,3,-100,0,1,0,0,1,0
50,3.97100452184532,-1,26,3,-25,1,0,0,0,1,0
200,2.36799983799574,-1,26,3,50,1,0,0,0,1,0
-150,2.72799843800021,1,26,3,200,0,1,0,0,1,0
-300,1.29500131904933,1,26,3,-150,0,1,0,0,1,0
25,2.27800049018697,1,26,3,-300,0,1,0,0,0,1
0,4.2300016010995,1,26,3,25,0,1,0,1,0,0
300,0.920006484266196,-1,26,3,0,1,0,0,0,1,0
-50,1.95000137293391,-1,26,3,300,1,0,0,0,0,1
100,2.7840017038543,-1,26,3,-50,1,0,0,0,1,0
0,3.46199727439671,1,26,3,100,0,1,0,1,0,0
-200,0.914002515673928,1,26,3,0,0,1,0,0,1,0
150,1.74999951648351,-1,26,3,-200,1,0,0,0,1,0
100,1.4659996679984,1,26,3,150,0,1,0,0,0,1
200,0.995005131364451,-1,26,3,-150,1,0,0,0,1,0
0,1.47199978316348,-1,26,3,200,1,0,0,1,0,0
-100,0.721005993604194,1,26,3,0,0,1,0,0,1,0
50,1.5590021632961,1,26,3,-100,0,1,0,0,0,1
-300,0.627000825646974,1,26,3,50,0,1,0,0,1,0
0,2.89200078725844,1,26,3,-300,0,1,0,1,0,0
-25,1.40100570547656,1,26,3,0,0,1,0,0,1,0
300,0.858998187664838,-1,26,3,-25,1,0,0,0,1,0
150,1.81100625658291,-1,26,3,300,1,0,0,0,1,0
-200,1.64199797141919,1,26,3,150,0,1,0,0,1,0
-50,2.20200098562782,1,26,3,-200,0,1,0,0,1,0
25,2.59800592136889,1,26,3,-50,0,1,0,0,0,1
100,1.50000011205702,-1,26,3,25,1,0,0,0,1,0
150,0.614002283218724,-1,26,3,100,1,0,0,0,1,0
-200,1.62700142490939,1,26,3,150,0,1,0,0,1,0
0,1.61199711597146,1,26,3,-200,0,1,0,1,0,0
100,7.47300650311081,1,26,3,0,0,1,0,0,0,1
-50,1.96099841416435,-1,26,3,100,1,0,0,0,0,1
300,0.382006326799456,-1,26,3,-50,1,0,0,0,1,0
0,2.00100272775308,-1,26,3,300,1,0,0,1,0,0
25,1.96100306988228,-1,26,3,0,1,0,0,0,1,0
-300,1.01600655079528,1,26,3,25,0,1,0,0,1,0
-150,1.44800018716342,1,26,3,-300,0,1,0,0,1,0
200,1.03999906325771,-1,26,3,-150,1,0,0,0,1,0
50,2.21899869549816,-1,26,3,200,1,0,0,0,1,0
-25,3.76400103485503,1,26,3,50,0,1,0,0,1,0
-100,0.881003846530803,1,26,3,-25,0,1,0,0,1,0
-150,0.783003789903887,1,26,3,-100,0,1,0,0,1,0
25,2.31100106966187,1,27,1,100,0,1,0,0,0,1
-50,3.09200441884605,-1,27,1,25,1,0,0,0,0,1
-200,3.3850019803067,1,27,1,-50,0,1,0,0,1,0
150,3.2780088438958,-1,27,1,-200,1,0,0,0,1,0
300,2.55600703394157,-1,27,1,150,1,0,0,0,1,0
-25,3.72200067734229,1,27,1,300,0,1,0,0,1,0
0,6.2520020083175,-1,27,1,-25,1,0,0,1,0,0
-300,0.883007001517399,1,27,1,0,0,1,0,0,1,0
50,1.96400294065097,-1,27,1,-300,1,0,0,0,1,0
-100,1.84600200175919,1,27,1,50,0,1,0,0,1,0
0,3.24300771117123,1,27,1,-100,0,1,0,1,0,0
200,1.89800852072221,-1,27,1,0,1,0,0,0,1,0
-150,3.7230088635697,1,27,1,200,0,1,0,0,1,0
-100,3.01400268566795,1,27,1,-150,0,1,0,0,1,0
-25,5.47100809025869,1,27,1,-100,0,1,0,0,1,0
50,4.32199998521537,1,27,1,-25,0,1,0,0,0,1
200,1.96400437855482,-1,27,1,50,1,0,0,0,1,0
-150,2.06800960301916,1,27,1,200,0,1,0,0,1,0
-300,1.26800554776128,1,27,1,-150,0,1,0,0,1,0
25,5.66799984431418,-1,27,1,-300,1,0,0,0,1,0
0,NaN,NaN,27,1,25,0,0,1,1,0,0
300,2.43200674104446,-1,27,1,0,1,0,0,0,1,0
-50,3.3120083593094,1,27,1,300,0,1,0,0,1,0
100,1.93100634121947,-1,27,1,-50,1,0,0,0,1,0
0,4.80900892376667,-1,27,1,100,1,0,0,1,0,0
-200,3.46100305771688,1,27,1,0,0,1,0,0,1,0
150,1.90300509643566,-1,27,1,-200,1,0,0,0,1,0
100,2.33900741827529,1,27,1,150,0,1,0,0,0,1
200,2.55999552929279,-1,27,1,-150,1,0,0,0,1,0
0,3.74499928283331,1,27,1,200,0,1,0,1,0,0
-100,2.17499518764089,1,27,1,0,0,1,0,0,1,0
50,3.46700485575275,-1,27,1,-100,1,0,0,0,1,0
-300,1.3519996582254,1,27,1,50,0,1,0,0,1,0
0,5.60300409364572,1,27,1,-300,0,1,0,1,0,0
-25,3.73199799632857,-1,27,1,0,1,0,0,0,0,1
300,1.81899914646056,-1,27,1,-25,1,0,0,0,1,0
150,2.61899603795609,-1,27,1,300,1,0,0,0,1,0
-200,2.88799726939033,1,27,1,150,0,1,0,0,1,0
-50,4.6020029276624,1,27,1,-200,0,1,0,0,1,0
25,4.1329993006002,1,27,1,-50,0,1,0,0,0,1
100,5.95800353979575,-1,27,1,25,1,0,0,0,1,0
150,4.29200480699365,-1,27,1,100,1,0,0,0,1,0
-200,2.07699859404238,1,27,1,150,0,1,0,0,1,0
0,4.81900021302863,-1,27,1,-200,1,0,0,1,0,0
100,2.93999688589247,-1,27,1,0,1,0,0,0,1,0
-50,5.30900113630196,-1,27,1,100,1,0,0,0,0,1
300,1.64600034737668,-1,27,1,-50,1,0,0,0,1,0
0,4.0640013195225,-1,27,1,300,1,0,0,1,0,0
25,5.78699565040733,1,27,1,0,0,1,0,0,0,1
-300,1.9309962812622,1,27,1,25,0,1,0,0,1,0
-150,2.10399535989563,1,27,1,-300,0,1,0,0,1,0
200,2.54400285208249,-1,27,1,-150,1,0,0,0,1,0
